Company Sales Performance Report & Forecast Data,,,,,,,,,,
Confidential - Internal Use Only,,,,,,,,,,
Generated on: 2026-07-16,,,,,,,,,,
,,,,,,,,,,
Order ID,Order_Date,Customer Name,Region ,Product Category,Revenue ($),Quantity,Status,Blank_Column_1,Blank_Column_2,Blank_Column_3
ORD-01739,22-12-2023,Rajesh Choudhury,South,Electronics,0.0,1,Cancelled,nan,,nan
ORD-01679,19-03-2023,Rohan Mehta,  South ,Office Supplies   ,157.62,19, Active,nan,,nan
ORD-01267,10-05-2023,Kavya Nair,North,Office Supplies   ,1313.83,13, Active,nan,,nan
ORD-02131,nan,Meena Krishnan,North,Electronics,0.0,1,Returned,nan,,nan
ORD-02399,2024/01/19,Geeta Pandey,West,Furniture,16943.04,6.5,Active,nan,,nan
ORD-01036,17-07-2024,Sneha Gupta,  North ,Electronics,41745.42,2,Active,nan,,nan
ORD-02371,22-01-2024,  Neha Tiwari  ,North,Furniture,16384.99,4,Active,nan,,nan
ORD-01199,04-11-2024,Nikhil Desai,East,Office Supplies   ,NA,30, Active,nan,,nan
ORD-01229,Not Available,Nidhi Bhatt,  South ,Furniture,5791.1,7, Active,nan,,nan
ORD-02438,29-04-2023,Ajay Rastogi,North,Furniture,17187.01,1, Active,nan,,nan
ORD-01685,10-05-2024,Smita Patil,  West ,Electronics,3578.46,3,Active,nan,,nan
ORD-02435,07-09-2024,Kavya Nair,  North ,Furniture,16409.96,7,Active,nan,,nan
ORD-02007,03-01-2024,Nikhil Desai,South,Electronics,2218.58,5,Active,nan,,nan
ORD-01517,22-12-2024,Rajesh Choudhury,South,Furniture,5641.24,3,Active,nan,,nan
ORD-01379,14-10-2024,Ananya Sharma,  North ,Electronics,22893.74,nan, Active,nan,,nan
ORD-01883,23-09-2023,Asha Kulkarni,South,Office Supplies,1270.79,nan,Active,nan,,nan
ORD-01207,05-08-2023,Pooja Iyer,North,Furniture,6107.77,1,Active,nan,,nan
ORD-02243,03-02-2023,Deepa Pillai,  East ,Furniture   ,16614.04,2,Active,nan,,nan
ORD-01574,14-07-2023,Gaurav Mishra,South,Electronics,$0.00,4, Cancelled,nan,,nan
ORD-01967,2024-02-31,  Gaurav Mishra  ,  South ,Furniture   ,"$17,214.22",5,Active,nan,,nan
ORD-01585,15-03-2024,Rajesh Choudhury,South,Furniture   ,7084.7,1,Active,nan,,nan
ORD-01435,31-08-2023,Aakash Bhat,South,Office Supplies,0.0,nan,Cancelled,nan,,nan
ORD-01659,15-03-2023,Amit Kumar,East,Electronics,4668.42,1,Active,nan,,nan
ORD-02353,11-08-2024,Vivek Chopra,West,Office Supplies,2522.86,15,Active,nan,,nan
ORD-01113,17-05-2024,Sneha Gupta,East,Office Supplies,1030.97,16,Active,nan,,nan
ORD-01002,12-07-2024,Arjun Reddy,South,Electronics   ,2117.04,2, Active,nan,,nan
ORD-01084,nan,nan,North,Furniture,9826.5,4,Active,nan,,nan
ORD-01373,14-05-2024,Rohan Mehta,West,Electronics,1539.3,3,Active,nan,,nan
ORD-01098,19-03-2024,Harsh Shah,  West ,Furniture,12819.36,7, Active,nan,,nan
ORD-01656,14-02-2023,Tara Saxena,  East ,Electronics,14957.82,1,Active,nan,,nan
ORD-01506,11-07-2024,Geeta Pandey,West,Office Supplies   ,1783.26,13,Active,nan,,nan
ORD-01857,25-01-2024,Lakshmi Venkat,North,Office Supplies,nan,18,Active,nan,,nan
ORD-01719,29-06-2023,Geeta Pandey,West,Electronics   ,38395.09,unknown,Active,nan,,nan
ORD-01575,Not Available,Varun Naik,North,Electronics,37956.23,5,Active,nan,,nan
ORD-01745,04-10-2023,  Suresh Rao  ,West,Furniture,3770.32,3, Active,nan,,nan
ORD-01552,28-05-2023,nan,West,Office Supplies   ,"$1,435.93",13, Active,nan,,nan
ORD-01226,20-06-2024,Asha Kulkarni,South,Furniture,6899.48,5,nan,nan,,nan
ORD-01624,26-10-2023,Padma Subramaniam,  West ,Office Supplies,416.81,29,Active,nan,,nan
ORD-01106,nan,Riya Malhotra,East,Electronics,14334.31,5,Active,nan,,nan
ORD-02319,30-09-2024,Kiran Nambiar,West,Electronics,6037.4,2,Active,nan,,nan
ORD-01875,30-10-2024,Smita Patil,  North ,Office Supplies,2044.42,20,Active,nan,,nan
ORD-02045,06-12-2024,Rahul Verma,West,Electronics,"$6,962.51",5,Active,nan,,nan
ORD-01126,08-05-2023,Bhavna Dubey,South,Office Supplies   ,"$1,438.65",9, Active,nan,,nan
ORD-01982,13-02-2023,  Rajesh Choudhury  ,South,Office Supplies,NA,15, Cancelled,nan,,nan
ORD-01873,23-03-2023,Tarun Mukerjee,East,Electronics,39791.82,3,Active,nan,,nan
ORD-01689,24-08-2024,Kavya Nair,North,Furniture,17516.33,4,Active,nan,,nan
ORD-01455,24-11-2024,  Amit Kumar  ,  North ,Office Supplies   ,2292.57,15,Active,nan,,nan
ORD-01474,07-06-2024,Harsh Shah,South,Furniture,3084.39,2, Active,nan,,nan
ORD-02298,05-11-2023,Sarita Bansal,West,Electronics,5300.78,1,Active,nan,,nan
ORD-02434,nan,Geeta Pandey,  West ,Office Supplies   ,1198.16,8,Active,nan,,nan
ORD-01628,06-04-2024,Bhavna Dubey,nan,Office Supplies,514.49,16, Active,nan,,nan
ORD-02076,06-11-2024,Varun Naik,  North ,Furniture   ,2404.92,5, Active,nan,,nan
ORD-01835,01-11-2024,Ananya Sharma,nan,Office Supplies,2989.69,five,Active,nan,,nan
ORD-01779,12-09-2023,Divya Kaur,North,Furniture   ,4674.77,1,nan,nan,,nan
ORD-01105,04-09-2023,Manish Srivastava,East,Furniture,8232.69,1,Active,nan,,nan
ORD-01187,16-02-2024,Kiran Nambiar,West,Furniture   ,12909.5,8,Active,nan,,nan
ORD-01409,24-10-2024,Sarita Bansal,West,Furniture,17393.19,7,Active,nan,,nan
ORD-02263,04-05-2023,Vikram Singh,  West ,Office Supplies,ERROR,16.5,nan,nan,,nan
ORD-01037,21-02-2024,Geeta Pandey,West,Furniture,16273.24,3,Active,nan,,nan
ORD-01874,05-10-2024,Padma Subramaniam,  West ,Electronics,2962.21,2,Active,nan,,nan
ORD-01300,10-04-2023,Rajesh Choudhury,South,Furniture   ,0.0,nan,Returned,nan,,nan
ORD-01394,13-01-2023,Tara Saxena,East,Electronics   ,32838.1,5,Active,nan,,nan
ORD-01561,01-02-2023,Suresh Rao,West,Office Supplies   ,1589.06,28,Active,nan,,nan
ORD-01079,11-10-2023,Asha Kulkarni,South,Electronics   ,0.0,1,Cancelled,nan,,nan
ORD-01822,08-08-2024,Vikram Singh,  West ,Furniture   ,0.0,7,Returned,nan,,nan
ORD-01271,24-09-2023,  Yash Agarwal  ,North,Office Supplies   ,1035.24,nan, Active,nan,,nan
ORD-01247,09-08-2023,Amit Kumar,South,Office Supplies,2150.64,14,Active,nan,,nan
ORD-01470,13-11-2023,Sanjay Joshi,West,Office Supplies,523.38,1, Active,nan,,nan
ORD-01305,Not Available,Rohan Mehta,South,Office Supplies,$428.14,14,Active,nan,,nan
ORD-02300,05-09-2024,Sarita Bansal,West,Furniture,14374.41,2,nan,nan,,nan
ORD-02289,18-03-2024,Sunita Menon,East,Office Supplies,1838.12,16,Active,nan,,nan
ORD-02211,25-09-2023,Smita Patil,East,Electronics,37395.33,5,Active,nan,,nan
ORD-01387,01-12-2023,Rohan Mehta,South,Furniture,8983.68,6,Active,nan,,nan
ORD-01372,10-01-2023,Aakash Bhat,South,Furniture   ,1369.97,8, Active,nan,,nan
ORD-02252,16-02-2023,Yash Agarwal,North,Office Supplies,0.0,6,Cancelled,nan,,nan
ORD-02029,12-07-2023,Bhavna Dubey,South,Furniture,16193.64,5,Active,nan,,nan
ORD-02485,29-05-2024,Tara Saxena,East,Furniture,9514.53,4,Active,nan,,nan
ORD-01212,07-12-2024,  Harsh Shah  ,  West ,Electronics,11554.59,5,Active,nan,,nan
ORD-02447,13-06-2023,Rohan Mehta,South,Furniture   ,7777.14,unknown,Active,nan,,nan
ORD-01971,20-01-2023,Geeta Pandey,West,Office Supplies   ,0.0,2,Cancelled,nan,,nan
ORD-01407,nan,Dev Mathur,East,Office Supplies,3139.48,18,Active,nan,,nan
ORD-02495,nan,Tara Saxena,East,Furniture   ,0.0,1,Cancelled,nan,,nan
ORD-02365,17-11-2024,Bhavna Dubey,nan,Electronics,0.0,2, Cancelled,nan,,nan
ORD-01507,04-07-2023,nan,South,Electronics,2095.21,unknown,Active,nan,,nan
ORD-02436,19-10-2024,Padma Subramaniam,West,Furniture   ,14609.52,4,Active,nan,,nan
ORD-01540,08-07-2024,  Sunita Menon  ,East,Office Supplies   ,834.92,2,Active,nan,,nan
ORD-01236,24-03-2024,Priya Patel,East,Office Supplies,2532.57,15,Active,nan,,nan
ORD-01576,28-10-2023,Sneha Gupta,East,Office Supplies,942.35,26, Active,nan,,nan
ORD-01511,15-12-2024,  Smita Patil  ,East,Electronics,"$31,892.62",3,Active,nan,,nan
ORD-01383,28-05-2023,Rajesh Choudhury,  South ,Furniture,3175.37,4, Active,nan,,nan
ORD-02048,2024-02-31,Neha Tiwari,West,Office Supplies   ,ERROR,3.5,Active,nan,,nan
ORD-01313,10-05-2024,  Neha Tiwari  ,North,Furniture,10178.13,4,Active,nan,,nan
ORD-02265,21-02-2024,Kavya Nair,North,Furniture,11513.68,1,Active,nan,,nan
ORD-01508,28-04-2024,Asha Kulkarni,  South ,Office Supplies,3498.64,6,Active,nan,,nan
ORD-01879,24-01-2024,Kavya Nair,North,Office Supplies   ,273.99,16,Active,nan,,nan
ORD-01170,26-01-2024,  Harsh Shah  ,West,Electronics,21639.28,5,Active,nan,,nan
ORD-01996,01-04-2023,Vivek Chopra,  West ,Electronics   ,25450.8,nan,nan,nan,,nan
ORD-01578,06-12-2023,Harsh Shah,West,Furniture,8508.56,2.5, Active,nan,,nan
ORD-01593,17-10-2024,  Meena Krishnan  ,North,Office Supplies   ,217.63,2, Active,nan,,nan
ORD-01984,25-05-2023,Geeta Pandey,West,Furniture   ,16357.07,1,Active,nan,,nan
ORD-01890,18-07-2023,Gaurav Mishra,South,Office Supplies   ,NA,16,Active,nan,,nan
ORD-01017,20-05-2024,Arjun Reddy,South,Electronics   ,0.0,2,nan,nan,,nan
ORD-02223,11-01-2023,nan,  South ,Electronics,0.0,4, Returned,nan,,nan
ORD-01880,05-05-2023,Nikhil Desai,South,Furniture,nan,4,Active,nan,,nan
ORD-01701,02-09-2024,Nidhi Bhatt,West,Furniture,2640.17,1,Active,nan,,nan
ORD-02390,13-03-2023,Neha Tiwari,  South ,Electronics   ,6349.8,2, Active,nan,,nan
ORD-01107,29-04-2024,Padma Subramaniam,  West ,Furniture   ,17940.38,nan,Active,nan,,nan
ORD-01485,01-09-2023,  Sunita Menon  ,East,Electronics   ,0.0,2,Cancelled,nan,,nan
ORD-02402,23-12-2023,Varun Naik,North,Office Supplies   ,2425.29,23,Active,nan,,nan
ORD-01028,13-06-2024,Yash Agarwal,North,Electronics,3629.94,1, Active,nan,,nan
ORD-02025,17-08-2024,Aakash Bhat,South,Electronics,14964.5,3,Active,nan,,nan
ORD-01705,15-01-2024,Priya Patel,East,Furniture   ,0.0,8,Returned,nan,,nan
ORD-01319,21-02-2023,Asha Kulkarni,South,Electronics,3120.11,4, Active,nan,,nan
ORD-01259,24-10-2024,nan,North,Electronics,39068.28,3,Active,nan,,nan
ORD-01044,29-07-2023,Lakshmi Venkat,North,Furniture   ,2616.55,5,Active,nan,,nan
ORD-01221,28-02-2023,nan,West,Electronics,"$29,294.26",1,Active,nan,,nan
ORD-01225,28-03-2023,Varun Naik,North,Electronics,11750.27,4,Active,nan,,nan
ORD-01270,27-04-2023,  Rohan Mehta  ,South,Furniture   ,9464.09,2,Active,nan,,nan
ORD-01797,02-07-2023,Priya Patel,East,Furniture   ,3691.61,1, Active,nan,,nan
ORD-02487,23-03-2023,  Kavya Nair  ,North,Electronics   ,"$8,098.00",1, Active,nan,,nan
ORD-02028,27-09-2024,Harsh Shah,  West ,Office Supplies   ,"$2,840.35",five,Active,nan,,nan
ORD-01819,09-11-2023,Asha Kulkarni,  South ,Furniture   ,9192.51,4,Active,nan,,nan
ORD-01666,Not Available,Harsh Shah,West,Electronics,NA,5, Active,nan,,nan
ORD-01261,11-07-2023,Geeta Pandey,West,Furniture,16660.3,5.5,Active,nan,,nan
ORD-02463,08-05-2023,Aakash Bhat,South,Electronics,0.0,5,Cancelled,nan,,nan
